t,ax,ay,az,gx,gy,gz
810119245,0.0210,-0.0063,-1.0601,0.018,-0.117,0.122
810132245,0.0171,-0.0083,-1.0615,-0.165,0.005,0.122
810145245,0.0176,-0.0093,-1.0571,-0.104,-0.117,-0.122
810158245,0.0181,-0.0068,-1.0581,-0.104,-0.239,-0.061
810171245,0.0186,-0.0073,-1.0654,0.201,-0.056,-0.061
810184245,0.0210,-0.0078,-1.0654,0.201,0.128,-0.061
810197245,0.0181,-0.0059,-1.0703,-0.165,0.005,0.061
810210245,0.0176,-0.0034,-1.0640,0.140,-0.178,-0.061
810223245,0.0166,-0.0103,-1.0718,-0.165,0.128,0.244
810236245,0.0200,-0.0049,-1.0571,0.018,-0.178,-0.122
810249245,0.0195,-0.0068,-1.0596,-0.165,-0.056,-0.122
810262245,0.0176,-0.0039,-1.0649,0.018,0.005,0.061
810275245,0.0181,-0.0088,-1.0654,-0.349,-0.117,-0.000
810288245,0.0171,-0.0068,-1.0674,0.201,-0.178,0.061
810301245,0.0166,-0.0059,-1.0679,0.140,0.128,0.122
810314245,0.0171,-0.0054,-1.0698,0.201,0.189,0.305
810327245,0.0229,-0.0078,-1.0596,-0.226,0.067,0.183
810340245,0.0176,-0.0039,-1.0679,0.079,-0.117,0.061
810353245,0.0195,-0.0078,-1.0649,-0.104,-0.178,0.061
810366245,0.0210,-0.0078,-1.0630,-0.226,-0.117,0.122
810379245,0.0220,-0.0054,-1.0610,0.140,0.005,0.122
810392245,0.0229,-0.0054,-1.0635,0.140,0.005,-0.305
810405245,0.0215,-0.0049,-1.0630,0.079,0.067,-0.000
810418245,0.0171,-0.0073,-1.0659,0.018,-0.117,-0.061
810431245,0.0146,-0.0068,-1.0605,-0.043,0.067,0.061
810444245,0.0210,-0.0039,-1.0664,-0.226,-0.117,-0.183
810457245,0.0205,-0.0083,-1.0610,-0.165,0.005,-0.122
810470245,0.0239,-0.0063,-1.0664,-0.043,0.005,0.061
810483245,0.0220,-0.0088,-1.0698,0.079,-0.056,0.183
810496245,0.0171,-0.0044,-1.0630,0.140,0.005,-0.122
810509245,0.0215,-0.0054,-1.0654,-0.043,-0.056,-0.183
810522245,0.0176,-0.0073,-1.0615,-0.104,0.067,0.183
810535245,0.0210,-0.0044,-1.0635,0.140,-0.300,0.061
810548245,0.0215,-0.0107,-1.0664,-0.104,0.005,-0.000
810561245,0.0215,-0.0068,-1.0684,-0.043,-0.239,-0.000
810574245,0.0190,-0.0044,-1.0605,-0.104,0.005,0.061
810587245,0.0181,-0.0083,-1.0688,-0.226,-0.117,0.061
810600245,0.0181,-0.0063,-1.0659,0.079,0.067,0.183
810613245,0.0195,-0.0078,-1.0674,-0.043,-0.239,0.061
810626245,0.0195,-0.0059,-1.0596,-0.165,0.067,0.183
810639245,0.0225,-0.0010,-1.0654,0.140,0.005,-0.244
810652245,0.0200,-0.0054,-1.0688,-0.104,0.005,-0.000
810665245,0.0225,-0.0049,-1.0659,-0.043,0.189,-0.000
810678245,0.0161,-0.0078,-1.0630,0.079,-0.117,-0.000
810691245,0.0195,-0.0054,-1.0625,0.079,-0.178,-0.061
810704245,0.0181,-0.0063,-1.0684,0.018,0.005,0.122
810717245,0.0210,-0.0059,-1.0635,0.018,-0.056,0.305
810730245,0.0215,-0.0039,-1.0630,0.140,-0.178,0.183
810743245,0.0205,-0.0054,-1.0664,-0.043,-0.117,-0.000
810756245,0.0146,-0.0059,-1.0664,-0.104,-0.056,0.183
810769245,0.0181,-0.0068,-1.0688,-0.104,0.005,0.122
810782245,0.0171,-0.0063,-1.0630,0.079,0.128,-0.183
810795245,0.0200,-0.0073,-1.0645,0.079,-0.117,0.061
810808245,0.0195,-0.0044,-1.0605,-0.043,-0.117,0.061
810821245,0.0171,-0.0059,-1.0630,-0.043,-0.117,-0.122
810834245,0.0171,-0.0063,-1.0684,-0.043,-0.178,-0.061
810847245,0.0181,-0.0078,-1.0635,0.018,0.189,0.122
810860245,0.0176,-0.0068,-1.0635,-0.104,0.067,-0.183
810873245,0.0215,-0.0063,-1.0674,-0.104,0.189,0.122
810886245,0.0186,-0.0073,-1.0630,0.079,0.189,-0.000
810899245,0.0186,-0.0059,-1.0649,0.140,0.067,-0.000
810912245,0.0186,-0.0044,-1.0640,-0.349,-0.056,0.183
810925245,0.0171,-0.0063,-1.0698,0.079,-0.544,-0.122
810938245,0.0347,0.0225,-1.1265,-0.226,0.128,0.061
810951245,0.0249,-0.0229,-1.1245,0.262,0.494,0.122
810964245,0.0347,-0.0220,-1.0547,1.360,0.494,0.122
810977245,0.0161,0.0024,-1.0435,-0.165,-0.361,-0.122
810990245,0.0146,-0.0015,-1.0610,-0.410,0.128,-0.061
811003245,0.0161,-0.0044,-1.0620,-0.104,0.128,0.061
811016245,0.0239,-0.0044,-1.0674,0.262,-0.239,0.122
811029245,0.0210,-0.0044,-1.0732,-0.043,-0.483,0.061
811042245,0.0186,-0.0049,-1.0625,0.018,0.005,0.061
811055245,0.0142,-0.0054,-1.0615,-0.165,-0.239,-0.000
811068245,0.0234,-0.0059,-1.0640,0.140,-0.239,0.183
811081245,0.0215,-0.0073,-1.0625,0.201,-0.361,0.061
811094245,0.0225,-0.0098,-1.0586,0.140,-0.056,-0.122
811107245,0.0200,-0.0044,-1.0625,0.018,-0.300,-0.122
811120245,0.0190,-0.0005,-1.0679,-0.043,-0.056,-0.122
811133245,0.0166,-0.0024,-1.0620,0.079,-0.117,-0.061
811146245,0.0195,-0.0078,-1.0605,0.079,-0.117,0.061
811159245,0.0190,-0.0029,-1.0669,0.079,-0.056,-0.061
811172245,0.0176,-0.0039,-1.0659,0.018,0.005,-0.000
811185245,0.0176,-0.0049,-1.0557,0.323,0.189,-0.000
811198245,0.0200,-0.0034,-1.0635,0.201,-0.056,-0.061
811211245,0.0176,-0.0054,-1.0615,0.018,0.189,-0.000
811224245,0.0200,-0.0039,-1.0659,0.018,-0.056,0.061
811237245,0.0210,-0.0078,-1.0625,-0.104,0.067,0.122
811250245,0.0200,-0.0049,-1.0654,0.201,-0.117,0.183
811263245,0.0200,-0.0078,-1.0664,-0.165,-0.117,0.122
811276245,0.0190,-0.0054,-1.0625,0.018,-0.178,-0.122
811289245,0.0186,-0.0024,-1.0630,0.018,-0.117,0.122
811302245,0.0200,-0.0049,-1.0674,0.018,-0.056,-0.000
811315245,0.0171,-0.0093,-1.0635,0.018,0.128,0.122
811328245,0.0161,-0.0068,-1.0610,0.201,0.067,0.122
811341245,0.0225,-0.0015,-1.0669,-0.226,-0.117,-0.000
811354245,0.0205,-0.0073,-1.0684,-0.043,-0.056,-0.061
811367245,0.0176,-0.0029,-1.0674,0.201,-0.056,-0.244
811380245,0.0195,-0.0044,-1.0684,-0.104,0.005,-0.061
811393245,0.0278,0.0122,-1.0737,-0.349,0.005,-0.122
811406245,0.0234,-0.0122,-1.0815,-0.226,-0.117,-0.061
811419245,0.0259,-0.0088,-1.0659,0.567,0.128,0.122
811432245,0.0186,-0.0093,-1.0630,0.201,0.372,0.122
811445245,0.0220,0.0015,-1.0591,-0.043,0.189,-0.000
811458245,0.0220,-0.0083,-1.0591,-0.165,0.128,-0.000
811471245,0.0200,-0.0054,-1.0674,-0.226,0.067,-0.061
811484245,0.0161,-0.0068,-1.0635,-0.043,0.005,-0.000
811497245,0.0186,-0.0054,-1.0649,-0.043,-0.178,0.061
811510245,0.0176,-0.0078,-1.0630,-0.104,-0.056,-0.000
811523245,0.0186,-0.0073,-1.0688,-0.165,0.128,-0.000
811536245,0.0283,-0.0073,-1.0532,-0.104,0.005,0.122
811549245,0.0176,-0.0049,-1.0679,-0.226,-0.239,0.244
811562245,0.0171,-0.0010,-1.0669,0.201,-0.300,0.061
811575245,0.0200,-0.0059,-1.0684,0.079,-0.117,0.122
811588245,0.0186,-0.0054,-1.0654,-0.104,-0.056,-0.061
811601245,0.0190,-0.0029,-1.0566,-0.104,0.311,-0.061
811614245,0.0215,-0.0054,-1.0698,0.262,-0.239,-0.183
811627245,0.0234,-0.0029,-1.0630,-0.165,-0.056,-0.122
811640245,0.0200,-0.0044,-1.0605,-0.043,-0.117,0.122
811653245,0.0200,-0.0098,-1.0635,-0.043,0.005,0.122
811666245,0.0244,-0.0044,-1.0620,-0.043,-0.056,0.061
811679245,0.0225,-0.0044,-1.0674,0.018,0.067,-0.000
811692245,0.0137,-0.0024,-1.0664,0.079,0.005,0.122
811705245,0.0190,-0.0054,-1.0664,-0.287,0.067,-0.000
811718245,0.0156,-0.0088,-1.0649,-0.043,-0.117,-0.000
811731245,0.0166,-0.0078,-1.0630,-0.226,-0.056,-0.183
811744245,0.0200,-0.0054,-1.0684,-0.104,0.067,0.122
811757245,0.0181,-0.0054,-1.0625,-0.349,0.067,0.122
811770245,0.0171,-0.0063,-1.0674,0.079,-0.056,-0.061
811783245,0.0200,-0.0054,-1.0596,0.140,0.067,0.061
811796245,0.0200,-0.0068,-1.0596,-0.226,-0.117,-0.000
811809245,0.0195,-0.0063,-1.0591,0.079,-0.178,0.061
811822245,0.0142,-0.0073,-0.9971,1.116,-0.788,-0.061
811835245,0.0195,-0.0024,-1.0215,0.445,0.005,0.244
811848245,0.0181,0.0034,-1.0708,-0.959,-0.300,0.061
811861245,0.0093,-0.0059,-1.0781,-0.226,-0.056,0.183
811874245,0.0210,-0.0127,-1.0547,-0.226,-0.056,-0.183
811887245,0.0249,-0.0088,-1.0913,0.079,0.067,-0.061
811900245,0.0210,-0.0020,-1.0454,0.018,-0.178,0.122
811913245,0.0195,-0.0093,-1.0571,-0.104,0.005,-0.183
811926245,0.0171,-0.0029,-1.0718,-0.104,0.005,0.122
811939245,0.0176,-0.0098,-1.0571,-0.165,-0.056,-0.122
811952245,0.0195,-0.0088,-1.0586,0.140,-0.178,0.061
811965245,0.0132,-0.0059,-1.0649,0.018,0.005,0.122
811978245,0.0156,-0.0039,-1.0635,-0.287,-0.178,0.305
811991245,0.0186,-0.0068,-1.0566,-0.104,0.250,-0.000
812004245,0.0195,-0.0020,-1.0601,0.018,-0.056,-0.061
812017245,0.0171,-0.0068,-1.0630,-0.287,-0.056,-0.000
812030245,0.0205,-0.0054,-1.0640,0.140,-0.117,0.061
812043245,0.0205,-0.0068,-1.0635,0.018,-0.056,-0.061
812056245,0.0220,-0.0054,-1.0596,0.384,0.005,0.122
812069245,0.0205,-0.0034,-1.0649,0.140,-0.178,-0.061
812082245,0.0195,-0.0059,-1.0640,-0.349,-0.300,-0.061
812095245,0.0220,-0.0020,-1.0630,-0.043,-0.117,0.061
812108245,0.0171,-0.0068,-1.0723,0.079,-0.056,0.122
812121245,0.0215,-0.0063,-1.0669,0.262,-0.178,0.122
812134245,0.0259,-0.0073,-1.0547,-0.043,-0.056,-0.122
812147245,0.0176,-0.0068,-1.0654,0.018,-0.117,-0.000
812160245,0.0181,-0.0044,-1.0640,-0.165,-0.117,0.061
812173245,0.0215,-0.0068,-1.0557,-0.043,-0.056,0.122
812186245,0.0205,-0.0078,-1.0674,0.079,0.128,-0.061
812199245,0.0200,-0.0078,-1.0537,0.079,-0.117,0.061
812212245,0.0210,-0.0059,-1.0591,-0.104,-0.117,-0.061
812225245,0.0186,-0.0054,-1.0654,0.079,-0.117,0.061
812238245,0.0200,-0.0078,-1.0630,-0.104,-0.239,0.061
812251245,0.0210,-0.0088,-1.0625,0.140,0.005,0.061
812264245,0.0234,-0.0049,-1.0679,0.140,-0.056,-0.122
812277245,0.0142,-0.0029,-1.0640,0.201,-0.178,-0.061
812290245,0.0171,-0.0073,-1.0601,0.079,-0.117,0.183
812303245,0.0171,-0.0063,-1.0679,0.323,-0.178,0.122
812316245,0.0176,-0.0034,-1.0605,0.018,-0.178,0.061
812329245,0.0225,-0.0054,-1.0684,0.079,-0.056,0.183
812342245,0.0244,-0.0059,-1.0630,-0.043,0.128,-0.122
812355245,0.0161,-0.0044,-1.0664,-0.287,0.189,-0.000
812368245,0.0093,-0.0117,-1.0635,-0.043,-0.117,0.061
812381245,0.0073,-0.0112,-1.0093,0.140,-1.093,-0.000
812394245,0.0234,0.0000,-1.0635,-0.226,0.128,-0.305
812407245,0.0083,-0.0068,-1.0474,-0.410,-0.849,-0.183
812420245,0.0156,-0.0054,-1.0693,0.201,-0.056,0.183
812433245,0.0205,-0.0073,-1.0625,0.018,-0.361,-0.061
812446245,0.0156,-0.0078,-1.0571,0.140,-0.117,0.244
812459245,0.0249,-0.0024,-1.0679,0.018,0.128,0.061
812472245,0.0210,-0.0044,-1.0640,0.018,0.067,0.244
812485245,0.0244,-0.0142,-1.0845,0.079,0.005,-0.061
812498245,0.0176,-0.0137,-1.1318,1.727,-0.544,0.122
812511245,0.0112,0.0088,-0.9185,0.567,-0.666,0.122
812524245,0.0254,-0.0210,-1.0850,-2.119,0.067,-0.305
812537245,0.0151,-0.0093,-1.1265,1.422,0.067,0.183
812550245,0.0049,0.0103,-1.0068,-1.081,0.311,-0.061
812563245,0.0254,-0.0200,-1.0923,-0.226,0.250,0.061
812576245,0.0137,-0.0029,-1.0845,0.384,0.677,0.183
812589245,0.0205,-0.0029,-1.0386,0.140,-0.056,-0.000
812602245,0.0210,-0.0122,-1.0718,0.018,-0.605,0.061
812615245,0.0093,-0.0034,-1.0693,0.445,-0.300,0.122
812628245,0.0244,-0.0010,-1.0537,0.201,-0.178,-0.000
812641245,0.0200,-0.0044,-1.0664,0.323,-0.300,-0.000
812654245,0.0142,-0.0054,-1.0498,0.445,-0.422,-0.122
812667245,0.0225,-0.0098,-1.0620,0.018,0.067,-0.183
812680245,0.0190,-0.0063,-1.0591,0.140,-0.239,0.122
812693245,0.0229,-0.0063,-1.0684,0.201,-0.117,-0.000
812706245,0.0176,-0.0049,-1.0659,-0.043,-0.056,0.061
812719245,0.0195,-0.0029,-1.0635,0.140,-0.056,0.061
812732245,0.0205,-0.0078,-1.0654,-0.104,-0.056,0.305
812745245,0.0176,-0.0093,-1.0688,-0.104,0.128,0.061
812758245,0.0215,0.0015,-1.0630,0.018,0.067,-0.000
812771245,0.0220,-0.0078,-1.0659,0.079,-0.178,0.305
812784245,0.0166,-0.0024,-1.0688,0.201,-0.300,0.244
812797245,0.0210,-0.0068,-1.0728,0.140,-0.178,0.061
812810245,0.0225,-0.0044,-1.0640,0.262,-0.239,-0.061
812823245,0.0195,-0.0044,-1.0576,0.079,-0.300,-0.122
812836245,0.0205,-0.0054,-1.0640,0.018,-0.361,-0.061
812849245,0.0220,-0.0068,-1.0605,0.018,0.189,-0.061
812862245,0.0176,-0.0068,-1.0649,-0.226,-0.117,-0.061
812875245,0.0146,-0.0093,-1.0557,-0.043,-0.056,-0.000
812888245,0.0215,-0.0059,-1.0566,0.140,0.067,0.244
812901245,0.0210,-0.0039,-1.0723,0.018,0.005,0.183
812914245,0.0244,-0.0054,-1.0591,0.018,-0.239,0.122
812927245,0.0225,-0.0063,-1.0576,-0.104,0.005,0.305
812940245,0.0176,-0.0044,-1.0698,0.018,0.189,0.244
812953245,0.0244,-0.0029,-1.0610,-0.104,0.128,0.122
812966245,0.0186,-0.0073,-1.0586,-0.226,0.250,-0.000
812979245,0.0225,-0.0034,-1.0645,0.018,-0.056,0.122
812992245,0.0259,-0.0039,-1.0625,-0.104,-0.117,-0.061
813005245,0.0171,-0.0024,-1.0601,-0.104,0.005,0.122
813018245,0.0273,-0.0063,-1.0669,0.079,0.067,-0.183
813031245,0.0151,-0.0049,-1.0635,-0.165,0.128,-0.061
813044245,0.0200,-0.0039,-1.0645,0.018,-0.178,-0.061
813057245,0.0186,-0.0054,-1.0684,-0.226,0.005,-0.122
813070245,0.0215,-0.0054,-1.0591,-0.043,0.005,-0.061
813083245,0.0220,-0.0078,-1.0713,0.018,-0.117,-0.061
813096245,0.0166,-0.0034,-1.0620,0.201,0.005,-0.000
813109245,0.0137,-0.0059,-1.0630,0.079,-0.117,0.366
813122245,0.0156,-0.0044,-1.0605,0.079,0.067,-0.000
813135245,0.0210,-0.0059,-1.0645,0.079,-0.117,-0.061
813148245,0.0215,-0.0059,-1.0566,0.018,0.067,-0.061
813161245,0.0181,-0.0010,-1.0645,-0.043,0.005,0.061
813174245,0.0215,-0.0088,-1.0591,-0.104,-0.056,-0.061
813187245,0.0195,-0.0073,-1.0601,0.018,-0.178,-0.061
813200245,0.0205,-0.0005,-1.0635,-0.226,0.005,-0.122
813213245,0.0171,-0.0059,-1.0674,0.140,-0.300,-0.000
813226245,0.0215,-0.0098,-1.0615,-0.043,-0.056,-0.000
813239245,0.0171,-0.0029,-1.0615,0.262,-0.056,-0.122
813252245,0.0176,-0.0049,-1.0669,0.018,0.005,0.183
813265245,0.0151,-0.0078,-1.0625,0.018,-0.056,-0.000
813278245,0.0229,-0.0034,-1.0625,0.079,0.005,-0.061
813291245,0.0200,-0.0039,-1.0557,-0.165,-0.056,0.061
813304245,0.0176,-0.0078,-1.0620,0.079,-0.056,-0.061
813317245,0.0200,-0.0049,-1.0605,0.140,-0.239,0.183
813330245,0.0166,-0.0073,-1.0654,0.018,-0.178,-0.244
813343245,0.0225,-0.0044,-1.0664,-0.165,-0.056,0.183
813356245,0.0215,-0.0024,-1.0605,0.018,-0.117,0.061
813369245,0.0161,-0.0029,-1.0630,-0.165,0.128,-0.061
813382245,0.0225,-0.0049,-1.0615,-0.165,-0.117,0.061
813395245,0.0151,-0.0015,-1.0610,-0.043,-0.239,0.122
813408245,0.0210,-0.0073,-1.0649,0.018,0.128,0.061
813421245,0.0200,-0.0034,-1.0596,0.018,-0.239,-0.000
813434245,0.0210,-0.0029,-1.0645,0.018,-0.178,0.061
813447245,0.0195,-0.0068,-1.0610,0.201,-0.056,0.122
813460245,0.0151,-0.0078,-1.0625,0.140,0.005,0.122
813473245,0.0181,-0.0020,-1.0581,0.018,-0.056,-0.000
813486245,0.0166,-0.0063,-1.0576,-0.226,-0.056,0.061
813499245,0.0215,-0.0044,-1.0630,-0.104,-0.117,0.061
813512245,0.0205,-0.0088,-1.0610,0.018,-0.239,0.061
813525245,0.0220,-0.0044,-1.0571,0.079,-0.300,0.183
813538245,0.0200,-0.0063,-1.0625,0.018,-0.056,0.122
813551245,0.0195,-0.0059,-1.0669,0.018,-0.117,-0.000
813564245,0.0186,-0.0073,-1.0649,-0.043,-0.239,-0.000
813577245,0.0200,-0.0054,-1.0669,-0.043,0.128,-0.000
813590245,0.0166,-0.0078,-1.0581,0.079,-0.117,0.061
813603245,0.0190,-0.0068,-1.0732,0.079,0.067,-0.061
813616245,0.0200,-0.0083,-1.0566,0.079,0.005,0.122
813629245,0.0200,-0.0073,-1.0659,-0.226,0.005,0.183
813642245,0.0190,-0.0068,-1.0615,-0.043,0.128,-0.000
813655245,0.0151,-0.0054,-1.0630,-0.043,-0.117,-0.122
813668245,0.0195,-0.0039,-1.0640,-0.043,0.005,0.183
813681245,0.0181,-0.0063,-1.0684,0.140,-0.056,0.061
813694245,0.0176,-0.0024,-1.0615,-0.165,-0.239,0.122
813707245,0.0210,-0.0049,-1.0581,-0.043,0.189,-0.000
813720245,0.0181,-0.0005,-1.0601,0.018,-0.117,-0.061
813733245,0.0205,-0.0059,-1.0640,-0.104,0.128,-0.122
813746245,0.0234,-0.0034,-1.0640,0.018,-0.056,-0.061
813759245,0.0239,-0.0059,-1.0620,0.079,-0.178,0.122
813772245,0.0146,-0.0044,-1.0591,-0.165,-0.239,0.244
813785245,0.0210,-0.0093,-1.0630,0.018,-0.178,0.183
813798245,0.0229,-0.0083,-1.0703,0.018,0.128,-0.122
813811245,0.0239,-0.0063,-1.0649,0.140,-0.117,-0.000
813824245,0.0234,-0.0039,-1.0679,0.018,-0.056,0.305
813837245,0.0186,-0.0044,-1.0659,0.018,-0.056,-0.000
813850245,0.0176,-0.0078,-1.0557,-0.226,0.005,0.061
813863245,0.0200,-0.0103,-1.0698,0.079,-0.056,0.244
813876245,0.0171,-0.0044,-1.0664,0.140,0.005,0.244
813889245,0.0239,-0.0073,-1.0703,0.018,-0.056,0.122
813902245,0.0151,-0.0029,-1.0586,0.079,-0.178,0.061
813915245,0.0181,-0.0049,-1.0674,0.201,0.067,-0.122
813928245,0.0195,-0.0059,-1.0645,0.140,-0.300,0.122
813941245,0.0195,-0.0088,-1.0601,0.018,-0.178,-0.061
813954245,0.0225,-0.0063,-1.0596,0.140,-0.178,-0.183
813967245,0.0190,-0.0049,-1.0635,-0.043,-0.056,-0.061
813980245,0.0200,-0.0015,-1.0547,0.079,0.189,0.061
813993245,0.0200,-0.0063,-1.0664,-0.104,-0.117,0.061
814006245,0.0166,-0.0068,-1.0654,0.079,0.005,0.061
814019245,0.0205,-0.0034,-1.0586,-0.043,0.189,0.305
814032245,0.0190,-0.0059,-1.0669,-0.165,-0.178,0.183
814045245,0.0210,-0.0034,-1.0679,-0.165,0.067,0.244
814058245,0.0205,-0.0044,-1.0635,0.018,-0.178,0.122
814071245,0.0229,-0.0049,-1.0615,-0.165,0.250,-0.000
814084245,0.0166,-0.0063,-1.0640,-0.104,-0.117,-0.000
814097245,0.0239,-0.0039,-1.0649,-0.043,0.005,0.122
814110245,0.0195,-0.0093,-1.0620,-0.165,-0.056,0.183
814123245,0.0229,-0.0063,-1.0605,0.079,-0.056,0.122
814136245,0.0195,-0.0054,-1.0625,-0.043,-0.056,0.122
814149245,0.0161,-0.0073,-1.0674,-0.043,-0.056,0.061
814162245,0.0210,-0.0029,-1.0630,-0.226,-0.178,-0.000
814175245,0.0176,-0.0049,-1.0625,-0.043,0.067,0.122
814188245,0.0166,-0.0063,-1.0732,-0.287,0.005,0.122
814201245,0.0181,-0.0039,-1.0576,0.079,-0.117,-0.183
814214245,0.0176,-0.0059,-1.0620,-0.043,-0.056,0.183
814227245,0.0234,-0.0039,-1.0610,-0.043,-0.239,-0.244
814240245,0.0210,-0.0068,-1.0630,-0.165,0.067,0.122
814253245,0.0200,-0.0068,-1.0557,0.018,-0.178,-0.122
814266245,0.0190,-0.0083,-1.0605,-0.287,-0.239,-0.061
814279245,0.0215,-0.0034,-1.0640,0.018,-0.239,0.183
814292245,0.0215,-0.0039,-1.0679,0.018,-0.056,0.061
814305245,0.0176,-0.0039,-1.0674,-0.165,0.128,-0.122
814318245,0.0220,-0.0054,-1.0601,-0.165,0.067,0.061
814331245,0.0190,-0.0034,-1.0674,-0.043,-0.239,-0.061
814344245,0.0220,-0.0054,-1.0601,-0.226,0.005,0.061
814357245,0.0205,-0.0068,-1.0674,-0.165,0.005,-0.183
814370245,0.0190,-0.0088,-1.0679,-0.287,0.250,-0.061
814383245,0.0186,-0.0034,-1.0649,-0.043,-0.117,0.061
814396245,0.0229,-0.0005,-1.0640,0.018,0.005,-0.061
814409245,0.0176,-0.0083,-1.0591,0.201,-0.178,-0.122
814422245,0.0215,-0.0054,-1.0664,-0.043,0.005,-0.000
814435245,0.0181,-0.0024,-1.0591,0.201,-0.239,-0.000
814448245,0.0244,-0.0054,-1.0654,0.079,0.067,-0.061
814461245,0.0190,-0.0024,-1.0581,0.018,-0.117,0.061
814474245,0.0186,-0.0068,-1.0630,-0.104,0.005,0.122
814487245,0.0176,-0.0039,-1.0596,0.140,-0.056,-0.061
814500245,0.0190,-0.0024,-1.0649,-0.104,-0.117,-0.061
814513245,0.0186,-0.0039,-1.0630,-0.226,-0.056,0.244
814526245,0.0195,-0.0024,-1.0684,0.018,0.128,-0.244
814539245,0.0234,-0.0059,-1.0674,-0.043,-0.239,-0.061
814552245,0.0239,-0.0034,-1.0640,0.079,-0.056,-0.000
814565245,0.0215,-0.0034,-1.0625,-0.226,-0.056,-0.183
814578245,0.0264,-0.0039,-1.0635,-0.043,0.250,0.183
814591245,0.0171,-0.0083,-1.0654,-0.287,-0.178,-0.122
814604245,0.0229,-0.0020,-1.0635,-0.043,0.128,-0.061
814617245,0.0244,-0.0059,-1.0649,-0.165,0.067,-0.000
814630245,0.0215,-0.0068,-1.0630,-0.165,0.005,-0.061
814643245,0.0171,-0.0083,-1.0630,0.018,-0.056,-0.061
814656245,0.0186,-0.0068,-1.0674,0.262,0.005,-0.061
814669245,0.0210,-0.0024,-1.0625,0.323,-0.239,-0.000
814682245,0.0210,-0.0020,-1.0630,0.201,-0.117,-0.000
814695245,0.0156,-0.0049,-1.0527,0.018,0.128,0.061
814708245,0.0210,-0.0083,-1.0610,-0.287,-0.117,-0.000
814721245,0.0205,-0.0054,-1.0688,0.018,-0.056,-0.000
814734245,0.0195,-0.0039,-1.0669,0.140,0.005,0.061
814747245,0.0200,-0.0054,-1.0596,-0.043,-0.056,-0.183
814760245,0.0171,-0.0054,-1.0713,0.262,-0.178,-0.000
814773245,0.0151,-0.0054,-1.0591,0.201,-0.056,-0.000
814786245,0.0205,-0.0029,-1.0522,-0.043,-0.361,0.183
814799245,0.0234,-0.0044,-1.0615,0.018,0.128,-0.061
814812245,0.0200,-0.0044,-1.0679,-0.287,-0.178,-0.000
814825245,0.0171,-0.0044,-1.0630,-0.104,0.128,0.122
814838245,0.0186,-0.0054,-1.0684,0.262,-0.117,-0.122
814851245,0.0176,-0.0063,-1.0669,0.262,-0.239,-0.000
814864245,0.0239,-0.0059,-1.0693,0.323,-0.178,-0.061
814877245,0.0195,-0.0049,-1.0576,0.262,-0.178,-0.000
814890245,0.0205,-0.0024,-1.0605,0.079,-0.056,-0.061
814903245,0.0210,-0.0024,-1.0581,-0.043,-0.056,-0.244
814916245,0.0181,-0.0073,-1.0649,-0.165,-0.117,0.122
814929245,0.0166,-0.0078,-1.0635,-0.349,0.067,0.122
814942245,0.0200,-0.0049,-1.0703,-0.043,0.189,-0.244
814955245,0.0254,-0.0073,-1.0620,0.018,-0.178,0.061
814968245,0.0200,-0.0049,-1.0640,0.018,-0.117,-0.000
814981245,0.0181,-0.0049,-1.0615,-0.104,-0.117,-0.000
814994245,0.0186,-0.0015,-1.0605,-0.104,-0.178,0.366
815007245,0.0215,-0.0044,-1.0620,-0.043,-0.178,-0.000
815020245,0.0146,0.0005,-1.0630,-0.226,0.067,0.061
815033245,0.0244,-0.0068,-1.0664,-0.104,0.067,0.183
815046245,0.0195,-0.0073,-1.0645,-0.410,-0.117,-0.000
815059245,0.0151,-0.0049,-1.0635,-0.043,-0.178,0.061
815072245,0.0161,-0.0044,-1.0576,-0.104,-0.239,-0.305
815085245,0.0210,-0.0029,-1.0762,0.079,0.005,0.122
815098245,0.0249,-0.0068,-1.0610,-0.165,-0.239,-0.061
815111245,0.0229,-0.0088,-1.0693,0.018,0.005,-0.061
815124245,0.0200,-0.0054,-1.0654,0.201,0.311,-0.000
815137245,0.0190,-0.0059,-1.0654,0.079,0.067,0.122
815150245,0.0239,-0.0024,-1.0576,-0.043,-0.178,-0.000
815163245,0.0215,-0.0054,-1.0679,0.079,-0.422,-0.122
815176245,0.0151,-0.0054,-1.0625,-0.043,-0.117,-0.000
815189245,0.0166,-0.0029,-1.0649,0.018,-0.056,-0.000
815202245,0.0166,-0.0068,-1.0591,0.140,-0.056,0.122
815215245,0.0186,-0.0059,-1.0664,0.018,-0.849,-0.000
815228245,-0.1724,-0.0762,-0.8833,1.055,-143.427,-4.273
815241245,0.0625,-0.0620,-1.0283,-3.034,-12.202,0.061
815254245,0.0127,-0.0669,-1.0430,0.750,-2.253,1.404
815267245,0.0293,-0.0791,-1.0659,1.666,0.433,-8.850
815280245,0.0542,0.0039,-1.0356,1.299,-1.948,-7.508
815293245,0.1016,0.1016,-1.2275,-4.011,20.818,-1.587
815306245,0.0176,0.1323,-1.0889,-1.569,13.250,-3.052
815319245,0.0381,0.0615,-1.0635,-1.020,9.344,-1.221
815332245,0.0293,-0.0010,-1.0596,-0.959,12.396,-0.061
815345245,-0.1431,0.0029,-0.8813,-0.837,-5.976,1.281
815358245,0.0410,-0.0400,-1.0762,0.933,-15.864,-0.366
